instrument,estimator,variable,h,theta_25bp,lo_25bp,hi_25bp
z_gcs_1y_kilianfix,BLP-pooled,ip,24,-0.466163,-2.216496,1.284170
z_gcs_1y_kilianfix,BLP-pooled,ip,25,-0.536985,-2.483721,1.409750
z_gcs_1y_kilianfix,BLP-pooled,ip,26,-0.653910,-2.451462,1.143643
z_gcs_1y_kilianfix,BLP-pooled,ip,27,-0.686075,-2.196422,0.824271
z_gcs_1y_kilianfix,BLP-pooled,ip,28,-0.768064,-1.884566,0.348438
z_gcs_1y_kilianfix,BLP-pooled,ip,29,-0.817371,-1.897659,0.262917
z_gcs_1y_kilianfix,BLP-pooled,ip,30,-0.862292,-1.811013,0.086429
z_gcs_1y_kilianfix,BLP-pooled,ip,31,-0.943374,-1.821555,-0.065193
z_gcs_1y_kilianfix,BLP-pooled,ip,32,-0.976505,-1.833372,-0.119638
z_gcs_1y_kilianfix,BLP-pooled,ip,33,-1.045162,-2.202072,0.111748
z_gcs_1y_kilianfix,BLP-pooled,ip,34,-1.075096,-2.676589,0.526397
z_gcs_1y_kilianfix,BLP-pooled,ip,35,-1.050779,-2.740286,0.638728
z_gcs_1y_kilianfix,BLP-pooled,ip,36,-1.024158,-3.081076,1.032760
z_gcs_1y_kilianfix,BLP-pooled,ip,37,-0.981448,-3.167690,1.204795
z_gcs_1y_kilianfix,BLP-pooled,ip,38,-0.933042,-3.025010,1.158926
z_gcs_1y_kilianfix,BLP-pooled,ip,39,-0.895337,-3.045349,1.254674
z_gcs_1y_kilianfix,BLP-pooled,ip,40,-0.843660,-3.100379,1.413060
z_gcs_1y_kilianfix,BLP-pooled,ip,41,-0.795655,-2.996299,1.404989
z_gcs_1y_kilianfix,BLP-pooled,ip,42,-0.750472,-3.272189,1.771246
z_gcs_1y_kilianfix,BLP-pooled,ip,43,-0.703761,-2.768686,1.361164
z_gcs_1y_kilianfix,BLP-pooled,ip,44,-0.661722,-2.478073,1.154629
z_gcs_1y_kilianfix,BLP-pooled,ip,45,-0.617124,-2.382544,1.148296
z_gcs_1y_kilianfix,BLP-pooled,ip,46,-0.584479,-1.957289,0.788331
z_gcs_1y_kilianfix,BLP-pooled,ip,47,-0.543568,-1.861335,0.774199
z_gcs_1y_kilianfix,BLP-pooled,ip,48,-0.486593,-2.274203,1.301017
z_gcs_1y_kilianfix,BLP-pooled,hicp,0,0.337567,NaN,NaN
z_gcs_1y_kilianfix,BLP-pooled,hicp,1,0.281550,0.138085,0.425015
z_gcs_1y_kilianfix,BLP-pooled,hicp,2,0.252618,0.058053,0.447184
z_gcs_1y_kilianfix,BLP-pooled,hicp,3,0.160443,-0.020852,0.341738
z_gcs_1y_kilianfix,BLP-pooled,hicp,4,0.059959,-0.126843,0.246761
z_gcs_1y_kilianfix,BLP-pooled,hicp,5,-0.017821,-0.229015,0.193373
z_gcs_1y_kilianfix,BLP-pooled,hicp,6,0.007878,-0.256045,0.271802
z_gcs_1y_kilianfix,BLP-pooled,hicp,7,-0.032154,-0.336359,0.272050
z_gcs_1y_kilianfix,BLP-pooled,hicp,8,-0.051247,-0.415085,0.312591
z_gcs_1y_kilianfix,BLP-pooled,hicp,9,-0.057855,-0.379996,0.264285
z_gcs_1y_kilianfix,BLP-pooled,hicp,10,-0.070608,-0.346218,0.205002
z_gcs_1y_kilianfix,BLP-pooled,hicp,11,-0.009802,-0.271918,0.252314
z_gcs_1y_kilianfix,BLP-pooled,hicp,12,0.178793,-0.088952,0.446539
z_gcs_1y_kilianfix,BLP-pooled,hicp,13,0.124086,-0.161450,0.409623
z_gcs_1y_kilianfix,BLP-pooled,hicp,14,0.102169,-0.153717,0.358055
z_gcs_1y_kilianfix,BLP-pooled,hicp,15,0.073099,-0.136702,0.282899
z_gcs_1y_kilianfix,BLP-pooled,hicp,16,0.028866,-0.161073,0.218804
z_gcs_1y_kilianfix,BLP-pooled,hicp,17,0.015897,-0.197390,0.229184
z_gcs_1y_kilianfix,BLP-pooled,hicp,18,0.065218,-0.127323,0.257758
z_gcs_1y_kilianfix,BLP-pooled,hicp,19,0.045264,-0.166949,0.257478
z_gcs_1y_kilianfix,BLP-pooled,hicp,20,0.049715,-0.216841,0.316272
z_gcs_1y_kilianfix,BLP-pooled,hicp,21,0.062451,-0.177758,0.302660
z_gcs_1y_kilianfix,BLP-pooled,hicp,22,0.047768,-0.185704,0.281239
z_gcs_1y_kilianfix,BLP-pooled,hicp,23,0.077043,-0.181739,0.335824
z_gcs_1y_kilianfix,BLP-pooled,hicp,24,0.290449,-0.069577,0.650474
z_gcs_1y_kilianfix,BLP-pooled,hicp,25,0.208826,-0.124515,0.542168
z_gcs_1y_kilianfix,BLP-pooled,hicp,26,0.212415,-0.092576,0.517405
z_gcs_1y_kilianfix,BLP-pooled,hicp,27,0.198315,-0.116699,0.513329
z_gcs_1y_kilianfix,BLP-pooled,hicp,28,0.170405,-0.153701,0.494511
z_gcs_1y_kilianfix,BLP-pooled,hicp,29,0.163121,-0.141622,0.467864
z_gcs_1y_kilianfix,BLP-pooled,hicp,30,0.189876,-0.082121,0.461873
z_gcs_1y_kilianfix,BLP-pooled,hicp,31,0.162120,-0.105957,0.430197
z_gcs_1y_kilianfix,BLP-pooled,hicp,32,0.139017,-0.134990,0.413023
z_gcs_1y_kilianfix,BLP-pooled,hicp,33,0.109736,-0.089127,0.308600
z_gcs_1y_kilianfix,BLP-pooled,hicp,34,0.088895,-0.091903,0.269694
z_gcs_1y_kilianfix,BLP-pooled,hicp,35,0.111616,-0.062183,0.285415
z_gcs_1y_kilianfix,BLP-pooled,hicp,36,0.257813,-0.057237,0.572863
z_gcs_1y_kilianfix,BLP-pooled,hicp,37,0.134523,-0.105672,0.374719
z_gcs_1y_kilianfix,BLP-pooled,hicp,38,0.064823,-0.153037,0.282684
z_gcs_1y_kilianfix,BLP-pooled,hicp,39,0.023800,-0.190562,0.238162
z_gcs_1y_kilianfix,BLP-pooled,hicp,40,0.012147,-0.171340,0.195633
z_gcs_1y_kilianfix,BLP-pooled,hicp,41,-0.000102,-0.205335,0.205131
z_gcs_1y_kilianfix,BLP-pooled,hicp,42,0.056749,-0.170741,0.284240
z_gcs_1y_kilianfix,BLP-pooled,hicp,43,0.011690,-0.285956,0.309336
z_gcs_1y_kilianfix,BLP-pooled,hicp,44,-0.020009,-0.345099,0.305081
z_gcs_1y_kilianfix,BLP-pooled,hicp,45,-0.048971,-0.309301,0.211360
z_gcs_1y_kilianfix,BLP-pooled,hicp,46,-0.097429,-0.276045,0.081186
z_gcs_1y_kilianfix,BLP-pooled,hicp,47,-0.057551,-0.203733,0.088632
z_gcs_1y_kilianfix,BLP-pooled,hicp,48,0.097917,-0.129879,0.325712
z_gcs_1y_kilianfix,BLP-pooled,stoxx,0,5.462742,NaN,NaN
z_gcs_1y_kilianfix,BLP-pooled,stoxx,1,6.127294,4.274732,7.979855
z_gcs_1y_kilianfix,BLP-pooled,stoxx,2,4.304757,1.530478,7.079037
z_gcs_1y_kilianfix,BLP-pooled,stoxx,3,3.513313,0.955743,6.070884
z_gcs_1y_kilianfix,BLP-pooled,stoxx,4,2.491716,-0.801608,5.785040
z_gcs_1y_kilianfix,BLP-pooled,stoxx,5,1.187134,-3.261454,5.635723
z_gcs_1y_kilianfix,BLP-pooled,stoxx,6,0.241404,-5.409666,5.892474
z_gcs_1y_kilianfix,BLP-pooled,stoxx,7,-0.393064,-6.634982,5.848854
z_gcs_1y_kilianfix,BLP-pooled,stoxx,8,-0.501894,-6.615513,5.611725
z_gcs_1y_kilianfix,BLP-pooled,stoxx,9,-0.502140,-7.179524,6.175245
z_gcs_1y_kilianfix,BLP-pooled,stoxx,10,-0.441595,-7.046929,6.163738
z_gcs_1y_kilianfix,BLP-pooled,stoxx,11,-0.199260,-6.510051,6.111530
z_gcs_1y_kilianfix,BLP-pooled,stoxx,12,0.102344,-7.006449,7.211137
z_gcs_1y_kilianfix,BLP-pooled,stoxx,13,0.199067,-8.239758,8.637891
z_gcs_1y_kilianfix,BLP-pooled,stoxx,14,0.317424,-9.265702,9.900550
z_gcs_1y_kilianfix,BLP-pooled,stoxx,15,0.176702,-8.176129,8.529533
z_gcs_1y_kilianfix,BLP-pooled,stoxx,16,-0.052167,-8.761542,8.657208
z_gcs_1y_kilianfix,BLP-pooled,stoxx,17,-0.332602,-9.066225,8.401020
z_gcs_1y_kilianfix,BLP-pooled,stoxx,18,-0.730494,-8.315651,6.854664
z_gcs_1y_kilianfix,BLP-pooled,stoxx,19,-1.123613,-7.428247,5.181021
z_gcs_1y_kilianfix,BLP-pooled,stoxx,20,-1.477772,-7.330011,4.374468
z_gcs_1y_kilianfix,BLP-pooled,stoxx,21,-1.738419,-7.545055,4.068217
z_gcs_1y_kilianfix,BLP-pooled,stoxx,22,-1.881378,-7.116802,3.354046
z_gcs_1y_kilianfix,BLP-pooled,stoxx,23,-2.078139,-6.242884,2.086605
z_gcs_1y_kilianfix,BLP-pooled,stoxx,24,-2.228273,-5.752504,1.295959
z_gcs_1y_kilianfix,BLP-pooled,stoxx,25,-2.383219,-5.584431,0.817994
z_gcs_1y_kilianfix,BLP-pooled,stoxx,26,-2.583733,-5.421210,0.253744
z_gcs_1y_kilianfix,BLP-pooled,stoxx,27,-2.893772,-5.277807,-0.509736
z_gcs_1y_kilianfix,BLP-pooled,stoxx,28,-3.123858,-6.031395,-0.216322
z_gcs_1y_kilianfix,BLP-pooled,stoxx,29,-3.483167,-6.245907,-0.720427
z_gcs_1y_kilianfix,BLP-pooled,stoxx,30,-3.721854,-6.732783,-0.710925
z_gcs_1y_kilianfix,BLP-pooled,stoxx,31,-3.963666,-7.912146,-0.015185
z_gcs_1y_kilianfix,BLP-pooled,stoxx,32,-4.087855,-9.246271,1.070560
z_gcs_1y_kilianfix,BLP-pooled,stoxx,33,-4.047354,-8.731053,0.636344
z_gcs_1y_kilianfix,BLP-pooled,stoxx,34,-4.232811,-9.226084,0.760461
z_gcs_1y_kilianfix,BLP-pooled,stoxx,35,-4.253606,-9.343617,0.836405
z_gcs_1y_kilianfix,BLP-pooled,stoxx,36,-4.395284,-10.948818,2.158251
z_gcs_1y_kilianfix,BLP-pooled,stoxx,37,-4.292951,-11.055263,2.469361
z_gcs_1y_kilianfix,BLP-pooled,stoxx,38,-4.104716,-10.587316,2.377885
z_gcs_1y_kilianfix,BLP-pooled,stoxx,39,-3.987505,-11.855702,3.880692
z_gcs_1y_kilianfix,BLP-pooled,stoxx,40,-3.569215,-11.242813,4.104383
z_gcs_1y_kilianfix,BLP-pooled,stoxx,41,-3.135173,-9.285315,3.014969
z_gcs_1y_kilianfix,BLP-pooled,stoxx,42,-2.818428,-7.433393,1.796536
z_gcs_1y_kilianfix,BLP-pooled,stoxx,43,-2.577352,-6.544207,1.389503
z_gcs_1y_kilianfix,BLP-pooled,stoxx,44,-2.457480,-5.336791,0.421831
z_gcs_1y_kilianfix,BLP-pooled,stoxx,45,-2.384473,-5.795691,1.026745
z_gcs_1y_kilianfix,BLP-pooled,stoxx,46,-2.342886,-6.521841,1.836068
z_gcs_1y_kilianfix,BLP-pooled,stoxx,47,-2.326084,-6.678227,2.026059
z_gcs_1y_kilianfix,BLP-pooled,stoxx,48,-2.223207,-7.286501,2.840087
